date,value
2000-10-19,25.132898258876423
2000-10-20,23.209204450687764
2000-10-24,29.214429217933002
2000-10-25,29.010735409744314
2000-10-26,27.757041601555613
2000-10-27,27.853347793365117
2000-10-30,27.582266368799026
2000-10-31,27.92857256061035
2000-11-02,17.541184944232953
2000-11-03,11.647491136044266
2000-11-06,14.436409711476358
2000-11-07,10.512715903287699
2000-11-08,11.699022095098996
2000-11-09,11.345328286910274
2000-11-10,9.02163447872158
2000-11-13,12.36055305415556
2000-11-14,14.666859245966862
2000-11-15,12.283165437778166
2000-11-16,11.89947162958947
2000-11-17,12.995777821398974
2000-11-20,16.064696396832858
2000-11-21,17.241002588644164
2000-11-22,17.20730878045549
2000-11-23,12.573614972266796
2000-11-24,14.289921164078123
2000-11-27,15.95883973951021
2000-11-28,13.415145931321547
2000-11-29,11.761452123132813
2000-11-30,7.47775831494414
2000-12-01,7.494064506755478
2000-12-04,6.412983082189385
2000-12-05,7.779289274000689
2000-12-06,4.765595465811998
2000-12-07,1.4419016576214858
2000-12-08,6.188207849432786
2000-12-11,8.857126424866749
2000-12-12,11.503432616678026
2000-12-13,10.479738808489344
2000-12-14,12.796045000300637
2000-12-15,8.742351192111983
2000-12-18,8.301269767544056
2000-12-19,8.677575959355408
2000-12-20,5.963882151166672
2000-12-21,-0.8398116570219827
2000-12-22,-0.7735054652106896
2000-12-27,-5.771974506155971
2000-12-28,-0.5756683143446821
2000-12-29,-1.2093621225333209
2001-01-02,-9.034137355288124
2001-01-03,-9.607831163476817
2001-01-04,-6.791524971665467
2001-01-05,-9.095218779854179
2001-01-08,-8.796300204422096
2001-01-09,-7.619994012610789
2001-01-10,-6.913687820799453
2001-01-11,-8.417381628988153
2001-01-12,-10.381075437176833
2001-01-15,-12.222156861742917
2001-01-16,-13.405850669933443
2001-01-17,-10.909544478122143
2001-01-18,-10.933238286310825
2001-01-19,-12.926932094499477
2001-01-22,-10.598013519065546
2001-01-23,-13.17170732725424
2001-01-24,-10.93540113544293
2001-01-25,-7.149094943631667
2001-01-26,-8.47278875182218
2001-01-29,-7.193870176388202
2001-01-30,-4.677563984576921
2001-01-31,-10.6412577927656
2001-02-01,-13.034951600954287
2001-02-02,-9.798645409142978
2001-02-05,-10.929726833710902
2001-02-06,-10.813420641899597
2001-02-07,-10.987114450088256
2001-02-08,-10.700808258276936
2001-02-09,-11.124502066465652
2001-02-12,-12.335583491031741
2001-02-13,-11.839277299220385
2001-02-14,-7.532971107409082
2001-02-15,-3.396664915599615
2001-02-16,-3.070358723788331
2001-02-19,-7.631440148354386
2001-02-20,-7.545133956543054
2001-02-21,-8.528827764731773
2001-02-22,-3.6625215729204683
2001-02-23,-2.5862153811091275
2001-02-26,-3.927296805677031
2001-02-27,-7.13099061386572
2001-02-28,-10.184684422054431
2001-03-01,-11.368378230243081
2001-03-02,-10.842072038431809
2001-03-05,-7.563153462997889
2001-03-06,-6.1868472711865365
2001-03-07,-9.920541079375255
2001-03-08,-8.294234887565779
2001-03-09,-9.297928695754479
2001-03-12,-8.629010120320515
2001-03-13,-7.032703928509193
2001-03-14,-4.7163977366979
2001-03-19,-3.0848667776431853
2001-03-20,-6.638560585831897
2001-03-21,-4.552254394020565
2001-03-22,-1.8459482022092288
2001-03-23,-1.9096420103979312
2001-03-26,0.47927656503600247
2001-03-27,-0.18441724315272268
2001-03-28,1.5218889486567946
2001-03-29,5.748195140468113
2001-03-30,4.274501332279385
2001-04-02,3.1034199077133167
2001-04-03,0.7897260995246143
2001-04-04,-1.2439677086640586
2001-04-05,-4.037661516852722
2001-04-06,-4.091355325041434
2001-04-09,-1.0624367496093328
2001-04-10,1.7638694422019512
2001-04-11,2.5601756340132624
2001-04-12,3.726481825824578
2001-04-13,2.652788017635885
2001-04-17,7.268012784879318
2001-04-18,4.394318976690613
2001-04-19,3.5906251685019583
2001-04-20,1.1469313603132605
2001-04-23,-2.5941500642528013
2001-04-24,-0.05784387244153777
2001-04-25,0.7384623193697735
2001-04-26,1.004768511181112
2001-04-27,-1.428925297009414
2001-05-02,1.8726056620471354
2001-05-03,0.7889118538584512
2001-05-04,-7.544781954330233
2001-05-07,-9.70586337889813
2001-05-08,-8.289557187086814
2001-05-09,-12.013250995275541
2001-05-10,-13.556944803464205
2001-05-11,-14.000638611652903
2001-05-14,-12.381720036218951
2001-05-15,-10.83541384440764
2001-05-16,-11.269107652596347
2001-05-17,-11.032801460786857
2001-05-18,-9.946495268975582
2001-05-21,-4.657576693541614
2001-05-22,-3.6512705017303233
2001-05-23,-2.9849643099190075
2001-05-24,-4.728658118107717
2001-05-25,-6.462351926296378
2001-05-28,-7.1434333508643135
2001-05-29,-7.137127159052966
2001-05-30,-7.300820967241691
2001-05-31,-5.044514775430343
2001-06-01,-2.9582085836190686
2001-06-05,13.251713752669161
2001-06-06,2.445404444585847
2001-06-07,-0.4209048635010504
2001-06-08,-3.197214171584335
2001-06-11,-1.1061420958378676
2001-06-12,-3.8524514039211226
2001-06-13,-10.688760712008104
2001-06-14,-5.395070020091396
2001-06-15,-7.761379328174655
2001-06-18,-7.890307252431796
2001-06-19,-7.046616560515076
2001-06-20,-4.682925868598375
2001-06-21,-6.829235176685302
2001-06-22,-3.6455444847686067
2001-06-25,-6.614472409022142
2001-06-26,-10.76078171710543
2001-06-27,-9.057091025192335
2001-06-28,-9.133400333275631
2001-06-29,-4.02970964135892
2001-07-02,-1.0286375656124278
2001-07-03,-4.08494687369938
2001-07-04,-6.581256181782692
2001-07-05,-2.4575654898659423
2001-07-06,2.1861252020470943
2001-07-09,12.277197277793618
2001-07-10,8.13088796971033
2001-07-11,16.69457866162702
2001-07-12,8.968269353540109
2001-07-13,13.83196004545681
2001-07-16,13.683032121203269
2001-07-17,6.396722813119993
2001-07-18,0.27041350503304784
2001-07-19,-3.225895803050207
2001-07-20,-0.3622051111335054
2001-07-23,-1.0411330353870198
2001-07-24,-5.317442343473942
2001-07-25,-7.083751651557236
2001-07-26,-5.090060959644177
2001-07-27,-4.3563702677274705
2001-07-30,-5.675298191980971
2001-07-31,-3.3916075000642536
2001-08-01,-2.8579168081512307
2001-08-02,-2.834226116234504
2001-08-03,-3.1305354243177703
2001-08-06,-5.919463348571298
2001-08-07,-8.075772656658216
2001-08-08,-6.862081964741492
2001-08-09,-10.128391272824786
2001-08-10,-12.324700580911724
2001-08-13,-14.793628505165259
2001-08-14,-14.379937813248546
2001-08-15,-12.216247121331833
2001-08-16,0.06744357058124706
2001-08-17,-0.8588657375020716
2001-08-21,1.1058970301611453
2001-08-22,0.9595877220742182
2001-08-23,-3.4567215860090528
2001-08-24,-8.313030894092378
2001-08-27,-4.451958818345872
2001-08-28,-2.728268126432795
2001-08-29,-1.1545774345161135
2001-08-30,-2.4108867425994163
2001-08-31,-1.8871960506863275
2001-09-03,-2.22612397493981
2001-09-04,0.6075667169768622
2001-09-05,4.061257408889958
2001-09-06,7.804948100806655
2001-09-07,6.398638792723375
2001-09-10,5.529710868469863
2001-09-11,3.1534015603829175
2001-09-12,9.81709225229963
2001-09-13,7.500782944216326
2001-09-14,6.5144736361294235
2001-09-17,4.2155457118759045
2001-09-18,3.509236403792613
2001-09-19,3.382927095709306
2001-09-20,4.9166177876223855
2001-09-21,2.980308479539076
2001-09-24,11.99138055528556
2001-09-25,10.865071247202309
2001-09-26,7.558761939115357
2001-09-27,7.612452631032056
2001-09-28,9.366143322948801
2001-10-01,11.397215398695266
2001-10-02,13.080906090608323
2001-10-03,6.254596782525027
2001-10-04,9.338287474441756
2001-10-05,8.901978166354809
2001-10-08,10.983050242101285
2001-10-09,6.906740934017989
2001-10-10,5.050431625931083
2001-10-11,2.0041223178478162
2001-10-12,4.5878130097644885
2001-10-15,3.248885085511006
2001-10-16,2.982575777424074
2001-10-17,3.516266469340792
2001-10-18,4.8999571612574755
2001-10-19,2.4236478531705643
2001-10-24,0.7821013127504557
2001-10-25,0.1657920046635013
2001-10-26,3.9894826965802395
2001-10-29,5.920554772326739
2001-10-30,8.044245464243431
2001-11-05,8.996389615736405
2001-11-06,7.2000803076495
2001-11-07,5.273770999566182
2001-11-08,6.06746169148289
2001-11-09,4.771152383395986
2001-11-12,6.212224459142476
2001-11-13,5.745915151059137
2001-11-14,5.819605842972237
2001-11-15,4.673296534888948
2001-11-16,5.606987226805643
2001-11-19,2.958059302552158
2001-11-20,-1.028250005534801
2001-11-21,1.565440686381919
2001-11-22,4.1191313782986185
2001-11-23,1.3128220702117233
2001-11-26,3.5138941459582043
2001-11-27,0.9775848378748719
2001-11-28,0.8212755297915919
2001-11-29,0.9849662217046671
2001-11-30,2.568656913621396
2001-12-03,-2.5702710106321547
2001-12-04,-2.706580318715396
2001-12-05,-4.412889626802325
2001-12-06,-4.079198934885653
2001-12-07,-3.5455082429689355
2001-12-10,2.1655638327775364
2001-12-11,0.29925452469063885
2001-12-12,-2.777054783392657
2001-12-13,-2.873364091475935
2001-12-14,-4.829673399562864
2001-12-17,-4.458601323816424
2001-12-18,-5.21491063189967
2001-12-19,-3.7312199399829638
2001-12-20,-3.777529248069925
2001-12-21,-2.6438385561531845
2001-12-27,2.198305595339775
2001-12-28,3.7719962872528185
2002-01-02,-4.709550253167265
2002-01-03,-8.225859561254197
2002-01-04,-7.522168869337463
2002-01-07,-8.031096793590962
2002-01-08,-4.727406101674262
2002-01-09,-6.043715409761205
2002-01-10,-6.2500247178444965
2002-01-11,-2.6363340259277948
2002-01-14,-3.9552619501812956
2002-01-15,-3.6315712582682522
2002-01-16,-2.2678805663515504
2002-01-17,-3.804189874434826
2002-01-18,-2.6404991825217508
2002-01-21,-3.349427106775238
2002-01-22,-5.685736414858525
2002-01-23,-6.982045722941848
2002-01-24,-4.668355031028796
2002-01-25,-2.0046643391120824
2002-01-28,-1.4735922633655605
2002-01-29,-1.9899015714524921
2002-01-30,-0.10621087953580854
2002-01-31,-0.5825201876190818
2002-02-01,-1.1188294957059952
2002-02-04,2.382242580040497
2002-02-05,0.6959332719571876
2002-02-06,-0.3803760361261084
2002-02-07,-0.006685344213053668
2002-02-08,-3.8629946522963223
2002-02-11,-3.11192257654983
2002-02-12,-2.448231884633117
2002-02-13,-0.3945411927200553
2002-02-14,0.31914949919666924
2002-02-15,-3.5971598088866585
2002-02-18,-2.026087733140173
2002-02-19,-0.5523970412270955
2002-02-20,0.32129365068959714
2002-02-21,0.11498434260630574
2002-02-22,1.5586750345194105
2002-02-25,0.879747110265896
2002-02-26,1.9934378021825978
2002-02-27,4.287128494099306
2002-02-28,4.990819186012402
2002-03-01,4.914509877929106
2002-03-04,4.5955819536755484
2002-03-05,2.6792726455922775
2002-03-06,0.5029633375053777
2002-03-07,-0.30334597057793644
2002-03-08,2.340344721335157
2002-03-11,0.3614167970816311
2002-03-12,-0.44489251100168303
2002-03-13,-0.9212018190849562
2002-03-14,-1.687511127171888
2002-03-18,-0.4427483595086983
2002-03-19,-0.08905766759198741
2002-03-20,-0.8353669756789373
2002-03-21,-1.531676283762181
2002-03-22,-0.9179855918454791
2002-03-25,-0.23691351609903677
2002-03-26,1.196777175814077
2002-03-27,0.630467867730772
2002-03-28,1.1841585596474715
2002-03-29,1.6278492515605194
2002-04-02,2.712612019223741
2002-04-03,1.0163027111404404
2002-04-04,-1.4700065969464617
2002-04-05,1.0336840949702264
2002-04-08,1.7247561707167165
2002-04-09,2.188446862633441
2002-04-10,-0.31786244545349973
2002-04-11,-1.0941717535367843
2002-04-12,-1.4104810616200893
2002-04-15,-1.2594089858772577
2002-04-16,-1.47571829396054
2002-04-17,-1.1020276020437905
2002-04-18,-1.5883369101307494
2002-04-19,-1.9146462182140453
2002-04-22,-2.2035741424675734
2002-04-23,-2.329883450550824
2002-04-24,-3.656192758637758
2002-04-25,-2.722502066721063
2002-04-26,-0.3488113748043702
2002-04-29,-2.007739299057846
2002-04-30,-1.6740486071448117
2002-05-02,-1.3466672233113854
2002-05-03,-0.8229765313982966
2002-05-06,6.2055498575400065
2002-05-07,6.342074356420255
2002-05-10,5.731647853057382
2002-05-13,5.541221349696286
2002-05-14,6.347745848574732
2002-05-15,6.3542703474549285
2002-05-16,6.020794846333388
2002-05-17,4.587319345213643
2002-05-21,4.1434173407309345
2002-05-22,-1.4900581603887986
2002-05-23,-2.7235336615103733
2002-05-24,-1.4270091626301564
2002-05-27,-1.3774356659930618
2002-05-28,-1.9009111671127812
2002-05-29,-2.114386668234374
2002-05-30,-3.327862169354148
2002-05-31,-4.291337670473865
2002-06-03,-6.23176417383678
2002-06-04,-8.255239674956556
2002-06-05,-8.118715176078126
2002-06-06,-10.332190677197843
2002-06-07,-11.685666178319423
2002-06-10,-11.666092681680539
2002-06-11,-11.419568182802095
2002-06-12,-9.983043683921835
2002-06-13,-7.626519185043435
2002-06-14,-8.049994686163188
2002-06-17,-4.360421189524288
2002-06-18,-4.353896690645854
2002-06-19,-3.6973721917656235
2002-06-20,-6.150847692887169
2002-06-21,-5.904323194006963
2002-06-24,-7.774749697369828
2002-06-25,-7.96822519848962
2002-06-26,-7.741700699611158
2002-06-27,-6.925176200730903
2002-06-28,-6.728651701852527
2002-07-01,-7.3690782052136115
2002-07-02,-5.512553706333335
2002-07-03,-2.2160292074549375
2002-07-04,0.8904952914253386
2002-07-05,5.787019790303759
2002-07-08,5.206593286942677
2002-07-09,9.613117785821089
2002-07-10,9.209642284701317
2002-07-11,6.366166783579729
2002-07-12,3.2726912824600163
2002-07-15,0.7222647790989072
2002-07-16,1.0087892779773142
2002-07-17,-1.6846862231424211
2002-07-18,-2.8781617242639754
2002-07-19,-1.1216372253837221
2002-07-22,-1.692063728746632
2002-07-23,2.424460770133578
2002-07-24,5.310985269012008
2002-07-25,1.5975097678922339
2002-07-26,2.8340342667706864
2002-07-29,4.973607763409575
2002-07-30,4.750132262289867
2002-07-31,7.8266567611682945
2002-08-01,6.423181260048523
2002-08-02,6.619705758926955
2002-08-05,4.759279255565843
2002-08-06,5.415803754444255
2002-08-07,4.182328253324499
2002-08-08,2.568852752202929
2002-08-09,1.4453772510831868
2002-08-12,-0.3750492522779041
2002-08-13,-0.7185247533994925
2002-08-14,-1.3620002545192165
2002-08-15,1.7345242443591928
2002-08-16,1.4510487432394257
2002-08-21,-0.8063287623647852
2002-08-22,-0.6698042634845365
2002-08-23,0.4167202353938819
2002-08-26,0.9262937320327751
2002-08-27,1.2228182309130489
2002-08-28,1.759342729791456
2002-08-29,1.4858672286716796
2002-08-30,3.382391727550157
2002-09-02,2.3019652241890185
2002-09-03,2.0784897230674915
2002-09-04,3.6050142219477266
2002-09-05,3.121538720826152
2002-09-06,3.7580632197064006
2002-09-09,5.327636716345296
2002-09-10,4.304161215223701
2002-09-11,4.900685714103986
2002-09-12,4.817210212982388
2002-09-13,4.393734711862635
2002-09-16,5.613308208499745
2002-09-17,3.84983270737996
2002-09-18,1.9263572062583876
2002-09-19,3.092881705138666
2002-09-20,0.5194062040170593
2002-09-23,1.7689797006559616
2002-09-24,3.0455041995362535
2002-09-25,5.3420286984146514
2002-09-26,5.338553197294914
2002-09-27,3.86507769617333
2002-09-30,3.7746511928122572
2002-10-01,5.451175691690651
2002-10-02,5.337700190570899
2002-10-03,4.434224689449309
2002-10-04,5.160749188329589
2002-10-07,7.270322684968505
2002-10-08,8.666847183846926
2002-10-09,6.943371682727161
2002-10-10,5.0198961816055885
2002-10-11,4.906420680485837
2002-10-14,4.6159941771229
2002-10-15,3.492518676003158
2002-10-16,4.839043174881567
2002-10-17,7.975567673761816
2002-10-18,7.742092172640241
2002-10-21,3.5616656692791935
2002-10-22,1.1181901681594013
2002-10-24,0.961239165918073
2002-10-25,1.1877636647965346
2002-10-28,0.7873371614354028
2002-10-29,0.36386166031383027
2002-10-30,-0.32961384080590506
2002-10-31,-0.7230893419275048
2002-11-04,-3.676991346410148
2002-11-05,-6.200466847529924
2002-11-06,-6.993942348649625
2002-11-07,-9.037417849771202
2002-11-08,-7.090893350891008
2002-11-11,-8.381319854253888
2002-11-12,-6.964795355373667
2002-11-13,-6.10827085649521
2002-11-14,-6.751746357614991
2002-11-15,-8.845221858736522
2002-11-18,-10.275648362097627
2002-11-19,-11.059123863217394
2002-11-20,-8.422599364338964
2002-11-21,-8.19607486545874
2002-11-22,-7.569550366580302
2002-11-25,-7.279976869941379
2002-11-26,-9.503452371062963
2002-11-27,-2.412138052192745
2002-11-28,-0.8459097738063406
2002-11-29,-1.6096814954053684
2002-12-02,0.059003339797470744
2002-12-03,0.36523161818388417
2002-12-04,1.201459896584879
2002-12-05,-0.04231182501416697
2002-12-06,0.04391645338677108
2002-12-09,-1.3373987114248962
2002-12-10,-1.601170433023924
2002-12-11,-2.184942154623002
2002-12-12,-3.018713876236575
2002-12-13,-5.182485597835637
2002-12-16,-3.333800762647286
2002-12-17,-5.197572484246336
2002-12-18,-3.2113442058453643
2002-12-19,-1.6251159274444262
2002-12-20,-0.6388876490434541
2002-12-23,-2.5102028138551304
2002-12-27,-4.645289700265835
2002-12-30,-5.436604865077527
2002-12-31,-5.320376586676559
2003-01-02,-5.857920029874663
2003-01-03,-6.051691751488249
2003-01-06,-4.373006916285362
2003-01-07,-4.7767786378844335
2003-01-08,-4.930550359498
2003-01-09,-6.834322081097071
2003-01-10,-7.218093802696103
2003-01-13,-9.039408967507768
2003-01-14,-10.20318068910683
2003-01-15,-8.706952410705867
2003-01-16,-9.660724132304892
2003-01-17,3.975504146081505
2003-01-20,3.7641889812844056
2003-01-21,6.060417259685323
2003-01-22,8.096645538071755
2003-01-23,9.452873816472732
2003-01-24,8.629102094873645
2003-01-27,4.5577869300619795
2003-01-28,5.644015208462974
2003-01-29,2.5502434868639057
2003-01-30,6.876471765264853
2003-01-31,8.682700043651266
2003-02-03,9.181384878854146
2003-02-04,8.037613157240571
2003-02-05,7.623841435641509
2003-02-06,10.190069714042465
2003-02-07,9.716297992443458
2003-02-10,8.624982827631754
2003-02-11,8.68121110603272
2003-02-12,6.657439384433701
2003-02-13,4.283667662820108
2003-02-14,4.48989594122105
2003-02-17,5.3085807764239235
2003-02-18,4.924809054810339
2003-02-19,4.671037333211302
2003-02-20,4.457265611612229
2003-02-21,1.0934938900131783
2003-02-24,-0.4578212747985049
2003-02-25,-2.101592996397528
2003-02-26,-3.295364717996563
2003-02-27,-4.409136439610165
2003-02-28,-3.3929081612092205
2003-03-03,-3.444223326020847
2003-03-04,-4.537995047619916
2003-03-05,-3.681766769218939
2003-03-06,-0.5155384908180167
2003-03-07,-2.749310212417015
2003-03-10,-4.190625377228741
2003-03-11,-3.71439709882776
2003-03-12,-0.5781688204413626
2003-03-13,1.4680594579596118
2003-03-14,3.854287736360561
2003-03-17,-0.26702742845111516
2003-03-18,3.559200849949832
2003-03-19,1.225429128350811
2003-03-20,4.901657406751781
2003-03-21,5.7778856851381875
2003-03-24,6.0265705203410675
2003-03-25,5.392798798741978
2003-03-26,7.039027077128424
2003-03-27,4.205255355529346
2003-03-28,2.6414836339303065
2003-03-31,1.360168469118662
2003-04-01,2.1663967475196273
2003-04-02,2.6626250259205904
2003-04-03,1.8488533043215511
2003-04-04,2.78508158270796
2003-04-07,3.0837664179107946
2003-04-08,-0.5200053036882082
2003-04-09,-2.863777025301829
2003-04-10,-0.7775487469008908
2003-04-11,2.3586795315001154
2003-04-14,4.24736436668843
2003-04-15,3.5635926450893862
2003-04-16,1.8098209234903493
2003-04-17,1.49604920189131
2003-04-18,0.9422774802777099
2003-04-22,-0.17280940613301254
2003-04-23,-1.056581127732045
2003-04-24,1.8796471506689159
2003-04-25,1.2358754290698357
2003-04-28,2.144560264258189
2003-04-29,3.0407885426591292
2003-04-30,-0.6329831789399236
2003-05-05,-1.4518417869496716
2003-05-06,-3.9756135085632422
2003-05-07,-5.5293852301622906
2003-05-08,-6.913156951761323
2003-05-09,-9.736928673360353
2003-05-12,-11.018243838172054
2003-05-13,-9.322015559771103
2003-05-14,-8.725787281370117
2003-05-15,-5.769559002983726
2003-05-16,-2.933330724582788
2003-05-19,-8.064645889394455
2003-05-20,-5.888417610993486
2003-05-21,-5.222189332592507
2003-05-22,-5.825961054191566
2003-05-23,-6.7997327757906305
2003-05-26,-8.101047940602314
2003-05-27,-10.30481966220134
2003-05-28,-7.468591383814953
2003-05-29,3.0476368945860486
2003-05-30,-1.6961348270129974
2003-06-02,-0.2874499918247011
2003-06-03,5.458778286576262
2003-06-04,8.415006564977205
2003-06-05,28.661234843378168
2003-06-06,-4.7283695695380175
2003-06-10,-1.287068763584557
2003-06-11,-8.24424356209579
2003-06-12,-5.921418360607845
2003-06-13,-5.898593159119059
2003-06-16,-7.730117554653532
2003-06-17,0.40270764683441485
2003-06-18,3.325532848323178
2003-06-19,4.768358049811127
2003-06-20,4.661183251299917
2003-06-23,-0.2703411442345782
2003-06-24,2.1124840572533685
2003-06-25,1.6153092587421725
2003-06-26,7.788134460230992
2003-06-27,16.000959661718866
2003-06-30,9.949435266184423
2003-07-01,5.242260467672338
2003-07-02,4.795085669161153
2003-07-03,9.82791087064993
2003-07-04,11.330736072137825
2003-07-07,9.359211676603366
2003-07-08,7.142036878092199
2003-07-09,3.504862079580107
2003-07-10,4.357687281068877
2003-07-11,3.9405124825568123
2003-07-14,2.588988087022358
2003-07-15,-2.3881867114888564
2003-07-16,1.4246384899990403
2003-07-17,1.4574636914878738
2003-07-18,4.660288892975757
2003-07-21,1.1187644974413047
2003-07-22,1.3715896989301086
