1991-09-17	914.7	914.7	914.7	914.7	
1991-09-18	911.2	911.2	911.2	911.2	
1991-09-19	905.53	905.53	905.53	905.53	
1991-09-20	908.43	908.43	908.43	908.43	
1991-09-23	895.74	895.74	895.74	895.74	
1991-09-24	884.33	884.33	884.33	884.33	
1991-09-25	874.66	874.66	874.66	874.66	
1991-09-26	880.98	880.98	880.98	880.98	
1991-09-27	879.04	879.04	879.04	879.04	
1991-09-30	866.18	866.18	866.18	866.18	
1991-10-01	866.2	866.2	866.2	866.2	
1991-10-02	865.06	865.06	865.06	865.06	
1991-10-03	863.75	863.75	863.75	863.75	
1991-10-04	864.28	864.28	864.28	864.28	
1991-10-07	863.59	863.59	863.59	863.59	
1991-10-08	861.45	861.45	861.45	861.45	
1991-10-09	860.58	860.58	860.58	860.58	
1991-10-10	853.25	853.25	853.25	853.25	
1991-10-11	841.98	841.98	841.98	841.98	
1991-10-14	822.08	822.08	822.08	822.08	
1991-10-15	822.71	822.71	822.71	822.71	
1991-10-16	820.6	820.6	820.6	820.6	
1991-10-17	824.71	824.71	824.71	824.71	
1991-10-18	826.16	826.16	826.16	826.16	
1991-10-21	828.44	828.44	828.44	828.44	
1991-10-22	835.61	835.61	835.61	835.61	
1991-10-24	838.37	838.37	838.37	838.37	
1991-10-25	830.45	830.45	830.45	830.45	
1991-10-28	829.72	829.72	829.72	829.72	
1991-10-29	827.26	827.26	827.26	827.26	
1991-10-30	830.05	830.05	830.05	830.05	
1991-10-31	831.07	831.07	831.07	831.07	
1991-11-01	837.07	837.07	837.07	837.07	
1991-11-04	837.17	837.17	837.17	837.17	
1991-11-05	835.05	835.05	835.05	835.05	
1991-11-06	837	837	837	837	
1991-11-07	833.79	833.79	833.79	833.79	
1991-11-08	843.38	843.38	843.38	843.38	
1991-11-11	849.8	849.8	849.8	849.8	
1991-11-12	850.36	850.36	850.36	850.36	
1991-11-13	857.86	857.86	857.86	857.86	
1991-11-14	852.61	852.61	852.61	852.61	
1991-11-15	853.3	853.3	853.3	853.3	
1991-11-18	847.29	847.29	847.29	847.29	
1991-11-19	843.3	843.3	843.3	843.3	
1991-11-20	840.11	840.11	840.11	840.11	
