date,value
2000-09-07,5.096954987470241
2000-09-08,4.413313421604698
2000-09-11,6.832388724000765
2000-09-12,6.588747158131582
2000-09-13,5.8751055922660385
2000-09-14,3.4914640263968693
2000-09-15,4.587822460531328
2000-09-18,7.196897762927392
2000-09-19,7.803256197058204
2000-09-20,10.559614631192659
2000-09-21,9.065973065323476
2000-09-22,6.032331499454301
2000-09-25,2.251406801854017
2000-09-26,2.377765235984839
2000-09-27,0.6941236701156583
2000-09-28,0.26048210425011575
2000-09-29,0.596840538380917
2000-10-02,-0.05408415922298104
2000-10-03,-0.11772572508851908
2000-10-04,1.0186327090422935
2000-10-05,1.5449911431767305
2000-10-06,2.4513495773075533
2000-10-09,1.820424879703637
2000-10-10,0.9367833138381059
2000-10-11,0.6131417479689105
2000-10-12,2.2295001820997413
